;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67
552;86;87;77;84;65;79;78;88;78;77;73;85;89;84;90;84;87;82;85;85;66;80;80;42;85;78;77;30;39;35;10;10;15;12;13;33;177,8;154;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
553;70;70;13;11;14;11;13;12;13;12;12;13;36;48;50;81;55;13;46;39;53;14;33;25;15;15;12;13;14;12;67;69;67;67;72;34;182,88;174;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
554;77;83;12;10;13;10;12;11;12;11;11;12;36;48;50;46;55;12;46;48;53;13;32;24;14;30;11;12;13;11;78;77;70;76;86;28;180,34;168;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
555;75;75;57;22;81;74;40;48;49;43;65;67;55;63;64;63;58;67;78;71;79;24;83;73;53;52;30;76;74;78;16;8;13;10;13;33;180,34;172;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
556;71;77;65;75;55;69;66;74;75;55;53;73;82;81;81;73;83;68;76;67;58;67;63;16;73;62;63;19;26;16;10;10;11;12;6;27;187,96;183;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
557;60;61;36;26;62;66;31;47;35;44;61;53;56;55;52;46;56;53;59;66;68;28;56;63;34;46;47;62;61;57;14;9;5;5;8;35;175,26;152;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
558;66;72;44;37;58;71;34;62;67;49;70;64;69;65;72;62;74;63;59;73;63;63;71;68;56;65;49;57;65;57;15;6;10;10;13;31;185,42;159;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
559;73;79;74;48;65;76;48;71;69;50;73;75;74;77;73;73;70;84;78;83;75;75;76;74;66;67;44;63;75;74;9;8;8;6;8;24;167,64;130;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
560;71;77;74;45;65;75;48;71;69;50;71;75;73;76;73;71;70;73;78;79;75;70;82;74;61;65;44;63;75;74;9;8;8;6;8;25;182,88;165;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
561;75;76;37;82;60;71;79;75;56;51;67;70;69;69;67;80;69;75;55;73;70;76;45;20;86;72;85;28;32;34;6;15;16;15;11;27;180,34;150;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
562;77;79;58;46;55;76;31;65;36;32;70;76;66;79;60;70;57;73;45;78;93;63;85;76;46;62;54;75;85;75;11;7;13;15;10;32;175,26;159;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
563;65;75;49;42;56;68;29;50;34;30;71;68;63;75;43;68;46;48;40;72;88;59;54;60;63;62;52;50;65;53;10;6;12;14;9;22;175,26;150;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
564;71;73;61;53;55;74;49;68;64;53;70;73;79;69;76;71;69;70;72;87;68;64;81;70;62;73;45;63;67;68;9;13;13;16;12;35;180,34;157;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
565;66;70;40;69;65;54;52;64;41;48;41;63;65;69;71;64;59;68;63;61;72;60;38;29;67;59;65;20;18;15;11;9;16;14;15;24;187,96;187;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
566;66;70;40;69;65;54;52;64;41;48;41;63;65;69;71;64;59;68;63;61;72;60;38;29;67;59;65;20;18;15;11;9;16;14;15;31;185,42;190;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
567;71;76;44;32;69;72;41;65;47;37;69;67;69;66;61;71;57;73;83;78;78;71;85;75;55;57;36;69;68;67;15;12;12;12;8;31;180,34;172;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
568;77;80;74;68;47;71;59;83;42;46;61;80;93;91;94;77;79;82;88;67;59;58;68;36;77;70;51;20;18;22;11;7;7;8;6;37;180,34;150;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
569;72;78;74;54;62;70;56;76;66;74;68;73;76;82;74;72;56;86;66;86;78;78;74;66;66;60;66;68;67;69;12;13;16;8;10;34;182,88;170;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
570;72;80;72;57;65;69;56;75;69;75;63;75;83;83;76;69;55;86;65;80;77;80;82;66;71;64;69;66;72;75;12;13;16;8;10;37;180,34;194;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
571;70;72;17;12;53;32;13;13;16;12;34;22;43;38;42;73;34;19;67;38;75;13;33;26;13;24;21;15;19;10;78;64;58;66;74;22;180,34;154;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
572;68;68;16;18;16;36;18;14;13;11;25;17;41;55;60;73;53;22;74;41;64;12;40;22;13;29;13;11;11;11;68;58;66;71;71;25;182,88;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
573;75;78;44;25;75;74;31;64;48;30;70;68;62;65;73;75;54;50;54;85;87;39;85;79;47;60;39;72;81;71;9;13;14;13;6;34;193,04;176;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
574;67;72;39;24;67;68;30;48;23;29;63;59;62;59;53;66;54;49;54;79;81;35;78;68;35;46;33;71;68;66;8;12;13;12;5;29;180,34;165;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
575;66;72;47;66;58;61;59;72;52;45;52;56;88;87;76;58;70;65;58;64;59;64;33;23;72;58;69;25;32;35;6;14;11;13;7;20;187,96;176;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
576;65;73;31;31;63;61;38;50;40;47;58;54;64;68;46;55;53;72;76;64;86;62;56;62;21;43;41;61;65;65;7;10;5;14;11;32;177,8;150;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
577;66;66;20;14;21;23;24;14;16;15;24;12;32;37;50;75;56;17;63;19;66;20;42;25;11;42;18;16;21;13;68;59;56;64;72;33;187,96;168;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
578;71;78;67;66;45;65;61;78;59;46;54;74;82;80;80;66;73;71;52;82;65;63;68;22;58;65;52;25;32;40;13;11;9;7;7;19;182,88;165;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
579;67;70;59;24;74;59;25;51;42;41;55;56;66;68;62;60;49;56;74;78;83;48;66;60;34;33;48;73;72;73;12;11;6;6;6;30;172,72;159;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
580;74;74;11;19;13;36;15;14;20;14;38;25;33;42;68;66;51;23;73;30;72;14;43;18;13;49;23;11;13;13;75;74;69;75;77;24;177,8;163;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
581;74;74;25;25;25;35;25;25;25;25;37;24;33;42;68;67;51;22;73;30;72;25;42;25;25;25;22;25;25;25;74;73;69;75;78;27;182,88;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
582;77;77;75;27;69;65;44;62;68;30;64;72;76;78;50;73;50;76;57;86;87;66;80;75;51;54;37;77;84;82;12;8;9;9;14;36;185,42;183;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
583;66;81;64;61;53;66;59;77;65;46;57;74;86;84;85;68;84;69;55;58;45;49;36;15;64;59;47;23;16;22;10;9;12;7;7;29;177,8;146;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
584;80;82;70;60;59;82;56;77;65;49;76;78;79;76;79;84;82;70;69;94;73;62;82;84;78;79;53;76;84;83;13;13;5;5;8;39;182,88;172;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
585;77;80;68;49;58;76;55;74;63;47;74;76;79;73;76;80;80;69;68;84;72;60;82;80;70;74;51;74;82;80;12;12;4;4;7;25;193,04;205;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
586;63;76;61;52;31;67;56;71;65;64;64;70;69;65;76;61;69;58;65;52;41;64;58;58;59;62;62;37;46;45;5;5;7;13;14;24;182,88;172;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
587;69;82;70;60;67;66;30;67;54;35;53;68;70;69;65;66;64;55;70;63;72;32;55;65;60;42;40;72;73;71;11;15;7;7;12;27;172,72;150;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
588;72;72;68;63;59;77;64;74;68;74;72;76;69;67;67;74;70;72;60;69;56;71;74;48;69;75;66;52;60;57;9;6;8;11;8;23;175,26;163;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
589;70;70;57;45;55;68;51;63;53;63;65;67;68;65;76;67;84;68;89;84;66;62;85;66;56;60;48;72;74;71;6;13;6;13;7;23;167,64;148;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
590;70;71;57;45;55;68;51;63;53;63;65;67;68;65;76;67;84;68;89;84;66;62;85;66;56;60;48;72;74;71;6;13;6;13;7;27;185,42;179;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
591;56;69;42;53;48;68;47;57;53;51;68;65;66;60;62;57;81;61;50;40;42;40;40;56;48;58;54;40;55;57;14;7;10;12;10;29;177,8;159;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
592;74;74;54;51;77;74;58;63;35;42;72;70;50;51;48;68;42;78;72;34;82;60;75;75;55;62;63;70;72;70;7;7;16;12;16;26;172,72;157;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
593;67;73;65;46;63;72;53;65;66;64;64;65;70;66;68;64;63;76;70;80;72;68;78;65;55;62;56;60;68;64;6;9;15;8;11;33;187,96;185;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
594;80;88;20;19;14;41;16;12;16;16;32;22;54;52;53;77;58;25;59;28;80;14;26;23;17;34;25;19;18;12;83;79;72;76;84;29;185,42;192;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
595;72;81;25;25;25;32;25;25;25;25;31;21;54;52;53;75;58;28;59;28;51;25;25;22;25;25;29;25;25;25;75;70;69;70;74;32;182,88;183;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
596;64;65;60;59;38;59;58;69;59;66;53;66;86;76;85;62;83;61;44;65;51;62;55;39;54;50;56;18;25;25;9;8;11;14;9;24;185,42;183;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
597;68;68;73;52;38;71;56;69;73;78;76;70;67;69;70;69;76;80;58;63;56;68;34;57;63;73;60;23;53;46;6;8;14;12;11;33;185,42;172;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
598;76;76;73;53;65;73;48;54;56;47;68;65;63;72;59;77;60;72;68;67;77;47;78;79;59;57;49;83;80;84;10;13;9;6;13;29;177,8;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
599;68;72;68;22;47;46;24;36;38;38;41;56;67;78;64;69;54;24;79;77;76;25;79;71;47;43;39;70;72;76;8;9;12;10;11;21;177,8;134;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
600;74;74;71;67;53;70;54;79;73;61;61;81;78;79;77;82;65;81;63;73;69;61;68;39;77;61;50;31;35;39;11;6;16;12;6;23;175,26;159;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
601;78;79;71;23;78;67;13;56;66;37;62;62;63;69;58;76;54;49;72;76;79;39;85;76;48;57;50;81;78;82;16;16;13;12;9;20;177,8;163;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
602;69;69;67;61;69;71;62;74;72;65;70;75;68;68;72;69;71;68;62;69;57;62;57;60;66;71;59;42;53;46;8;8;6;11;13;29;177,8;154;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
603;67;71;69;67;57;70;61;67;71;64;67;74;68;65;69;67;67;67;62;64;50;61;56;48;66;63;58;41;46;45;7;7;5;10;12;37;180,34;154;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
604;68;72;57;76;50;60;51;74;35;39;49;72;78;77;79;70;62;58;72;52;58;60;25;23;73;61;55;18;21;19;13;10;9;8;9;26;180,34;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
605;73;73;74;51;66;76;69;71;73;69;74;74;75;74;72;75;70;74;72;75;68;72;83;79;73;69;65;71;77;79;8;8;6;12;15;27;182,88;196;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
606;74;74;76;51;66;78;69;71;73;69;74;77;78;74;77;75;74;74;72;78;68;75;83;79;73;69;65;71;77;79;8;8;6;12;15;24;172,72;154;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
607;72;79;61;53;47;79;47;65;60;68;80;74;68;60;69;71;77;69;62;63;54;72;58;73;57;77;63;68;72;69;13;14;13;12;10;27;182,88;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
608;72;80;61;54;43;74;47;65;60;68;80;64;69;62;70;67;77;55;58;44;32;68;40;44;59;77;63;38;44;39;13;14;13;12;10;27;187,96;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
609;80;85;67;82;70;71;76;84;75;43;51;85;83;87;75;78;65;79;75;75;78;77;56;21;85;70;74;15;19;15;9;4;12;6;12;33;182,88;185;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
610;77;87;58;80;76;65;73;78;74;43;36;81;79;79;66;74;54;76;63;73;80;65;50;25;81;60;70;20;22;25;9;4;12;6;12;26;175,26;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
611;81;81;53;82;82;76;82;73;68;69;66;81;67;68;68;79;55;84;76;72;88;77;80;32;82;68;80;36;34;32;11;6;11;7;13;26;182,88;168;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
612;81;81;53;82;84;76;82;75;68;69;66;81;67;68;68;79;55;84;76;72;90;77;80;32;82;68;80;36;34;32;11;6;11;7;13;32;193,04;174;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
613;74;74;74;55;66;73;59;71;72;70;71;73;77;82;73;77;64;75;77;79;76;69;82;76;69;67;60;68;72;73;6;6;13;15;10;26;175,26;146;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
614;74;74;79;54;65;75;58;75;72;72;74;77;77;82;73;76;64;77;73;79;76;72;81;75;68;66;59;65;74;73;5;5;12;14;9;27;187,96;179;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
615;70;70;53;67;75;58;70;65;73;60;40;69;68;64;65;68;63;80;78;60;73;67;71;40;72;47;75;50;37;39;16;16;14;14;7;25;177,8;150;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
616;73;73;52;72;74;60;69;69;75;59;39;75;76;69;73;69;63;79;72;75;77;66;70;39;77;46;76;49;36;38;15;15;13;13;6;22;187,96;187;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
617;71;80;65;59;56;68;49;84;68;52;63;81;91;90;90;54;73;60;73;58;57;70;47;40;57;53;60;20;27;26;6;7;13;10;7;28;175,26;157;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
618;75;79;51;79;68;64;71;74;66;54;59;76;70;73;72;75;67;80;70;65;71;78;64;37;76;60;70;13;39;25;7;16;7;9;14;26;177,8;152;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
619;73;73;64;56;67;63;54;62;70;36;65;66;77;76;67;64;68;76;71;78;74;55;77;66;56;56;48;77;79;79;15;12;11;12;7;23;187,96;159;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
620;74;74;68;55;66;59;53;59;69;35;64;66;75;79;67;63;68;75;69;78;74;58;78;76;55;55;47;73;77;79;14;11;10;11;6;29;187,96;190;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
621;72;82;60;39;59;76;46;67;37;37;70;76;75;69;75;72;68;66;58;84;68;56;82;72;58;64;52;60;70;70;11;14;5;11;11;28;175,26;152;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
622;71;81;60;42;60;74;46;66;42;42;70;70;69;69;66;72;68;66;58;84;68;56;82;72;58;64;52;62;70;70;11;14;5;11;11;31;182,88;174;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
623;73;73;56;77;86;70;75;77;68;54;41;81;33;55;54;65;48;74;90;54;80;51;61;21;79;69;68;15;21;21;6;9;6;5;9;26;172,72;146;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
624;75;75;56;80;88;73;75;75;68;54;41;82;51;55;50;71;48;75;88;55;84;50;61;20;80;64;70;20;25;25;6;9;6;5;9;28;187,96;176;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
625;76;76;64;78;89;74;78;82;68;54;51;84;52;54;68;74;48;78;87;54;84;60;71;31;77;64;72;30;42;44;6;9;6;5;9;36;190,5;187;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
626;65;68;47;62;73;55;60;63;45;52;53;66;61;52;57;62;33;68;42;80;88;59;70;28;63;43;54;25;25;21;12;9;15;11;11;34;182,88;163;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
627;67;73;59;51;59;71;58;61;48;58;67;71;75;75;76;67;73;71;80;90;78;65;67;66;55;60;57;61;65;69;9;13;7;7;8;26;182,88;176;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
628;72;74;67;69;43;59;55;75;65;42;42;70;90;90;74;71;80;80;47;74;58;61;72;41;75;58;62;27;27;30;14;12;9;5;11;32;182,88;161;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
629;76;81;64;68;44;76;58;84;77;59;57;82;83;74;90;74;93;69;52;66;57;65;55;20;67;74;58;25;23;18;15;11;9;15;15;38;182,88;183;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
630;71;78;57;63;44;67;58;85;75;59;52;77;82;75;92;64;92;62;67;59;42;54;69;20;64;66;58;25;13;18;15;11;9;15;15;26;185,42;157;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
631;69;69;55;68;62;66;69;70;66;66;49;72;75;82;83;66;76;68;56;62;59;61;67;41;73;65;67;19;31;37;15;6;14;6;6;27;175,26;143;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
632;71;73;55;56;38;65;47;63;51;45;61;64;75;72;82;69;87;74;73;91;70;62;88;73;56;59;54;70;75;76;16;16;13;13;12;21;182,88;165;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
633;70;73;57;56;38;65;43;62;51;45;61;64;74;75;81;66;85;71;67;86;71;58;87;70;56;59;54;70;75;76;16;16;13;13;12;25;182,88;170;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
634;59;59;57;43;54;45;31;66;41;42;50;57;69;70;61;42;47;77;71;72;84;60;63;54;49;55;36;60;56;71;15;6;13;11;7;27;175,26;159;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
635;70;74;63;25;65;57;41;52;40;37;56;63;67;66;59;65;59;77;83;74;88;68;78;62;59;56;36;68;71;70;14;9;15;13;12;33;182,88;176;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
636;69;75;30;45;69;68;29;58;60;59;62;69;56;63;41;72;44;48;78;73;87;56;70;69;62;63;35;69;67;63;8;7;12;7;9;32;182,88;176;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
637;72;72;76;34;69;70;48;60;63;70;57;72;65;75;59;69;68;79;76;80;79;68;84;70;48;57;47;72;76;71;14;8;15;13;9;23;172,72;159;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
638;63;71;64;23;51;51;29;47;52;28;53;58;76;77;63;64;74;54;76;72;75;22;74;64;46;51;47;61;62;56;13;7;14;12;8;26;180,34;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
639;69;75;53;70;57;74;82;77;73;54;55;81;74;68;80;67;90;69;42;62;57;68;40;30;68;68;62;13;32;17;11;14;10;7;15;21;172,72;143;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
640;61;75;42;55;58;54;63;68;47;41;38;71;77;74;75;54;77;59;69;75;55;62;39;20;57;50;69;23;18;24;8;14;12;15;11;25;180,34;161;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
641;66;66;61;68;59;50;52;67;46;40;39;61;91;92;82;60;81;64;70;65;61;55;32;35;69;46;50;24;26;23;14;7;6;13;10;28;180,34;165;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
642;75;75;65;38;70;72;59;58;56;73;70;68;44;61;66;79;68;84;76;70;69;73;83;80;57;66;73;77;81;79;5;15;10;8;12;25;182,88;165;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
643;66;68;60;49;46;75;50;67;64;54;72;68;68;68;65;52;65;67;57;54;60;68;43;48;53;71;57;42;51;52;8;11;8;12;14;24;182,88;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
644;81;82;74;71;58;88;67;83;76;65;80;87;78;72;84;81;81;70;63;78;62;74;82;70;80;85;79;60;64;64;9;12;15;9;8;24;172,72;157;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
645;81;82;57;58;79;86;47;68;69;67;83;79;63;65;54;82;45;67;54;81;80;67;66;84;68;80;59;73;84;79;7;12;8;7;9;37;182,88;176;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
646;81;84;61;65;77;85;51;73;67;65;75;77;76;70;60;83;51;78;53;82;82;60;77;86;71;85;57;71;82;69;6;11;7;6;8;31;177,8;161;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
647;72;74;66;56;58;73;66;71;74;70;77;75;72;75;79;70;85;65;81;84;59;70;89;62;66;74;68;60;66;75;16;6;8;6;9;25;180,34;154;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
648;66;69;55;55;59;69;59;67;61;63;69;69;77;70;72;63;82;64;62;71;43;61;71;55;67;67;62;58;61;53;15;5;7;5;8;23;187,96;185;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
649;72;76;67;65;64;72;68;69;60;64;71;70;65;72;69;75;70;75;72;92;75;68;75;69;69;72;61;72;71;68;8;7;9;14;16;26;185,42;176;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
650;77;77;14;16;14;19;13;17;11;18;28;35;47;55;59;72;56;28;74;25;72;19;34;23;19;56;42;14;15;14;82;76;75;75;78;30;182,88;176;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
